event_url,title,datetime_local,city,state,country,postal_code,ticket_id,ticket_price,total_price,quantity,event_category
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-04 13:30:00,London,England,GB,SE1 3TQ,30450119,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-04 14:00:00,London,England,GB,SE1 3TQ,30450120,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 13:00:00,London,England,GB,SE1 3TQ,30450130,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 14:00:00,London,England,GB,SE1 3TQ,30450132,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-11 14:30:00,London,England,GB,SE1 3TQ,30450133,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-04 14:30:00,London,England,GB,SE1 3TQ,30450121,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-05 12:30:00,London,England,GB,SE1 3TQ,30450123,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-05 12:00:00,London,England,GB,SE1 3TQ,40568005,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-05 14:00:00,London,England,GB,SE1 3TQ,30450126,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-05 13:30:00,London,England,GB,SE1 3TQ,30450125,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-11-05 15:00:00,London,England,GB,SE1 3TQ,30450128,35.0,35.0,35,TASTING
